img,label
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064417426_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064417426_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064417604_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064417604_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064417782_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064417782_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064417960_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064417960_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064418159_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064418159_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064418358_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064418358_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064418557_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064418557_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064418756_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064418756_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064418977_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064418977_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064419198_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064419198_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064419419_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064419419_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064419661_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064419661_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064419903_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064419903_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064420145_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064420145_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064420407_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064420407_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064420669_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064420669_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064420953_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064420953_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064421237_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064421237_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064421542_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064421542_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064421870_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064421870_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064422274_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064422274_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064422728_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064422728_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064423226_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064423226_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064423787_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064423787_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064424402_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064424402_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 5\170927_064425300_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 5\170927_064425300_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064329216_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064329216_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064329392_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064329392_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064329568_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064329568_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064329744_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064329744_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064329941_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064329941_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064330138_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064330138_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064330335_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064330335_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064330532_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064330532_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064330729_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064330729_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064330926_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064330926_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064331123_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064331123_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064331320_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064331320_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064331517_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064331517_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064331714_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064331714_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064331890_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064331890_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064332066_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064332066_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064332242_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064332242_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064332418_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064332418_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064332594_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064332594_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064332770_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064332770_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064332946_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064332946_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064333122_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064333122_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064333298_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064333298_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064333474_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064333474_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064333630_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064333630_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064333786_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064333786_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064333942_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064333942_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064334098_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064334098_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064334254_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064334254_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064334410_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064334410_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064334566_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064334566_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064334722_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064334722_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064334878_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064334878_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335034_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335034_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335190_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335190_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335346_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335346_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335502_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335502_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335658_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335658_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335814_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335814_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064335970_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064335970_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336126_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336126_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336282_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336282_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336418_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336418_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336554_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336554_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336690_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336690_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336826_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336826_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064336962_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064336962_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337098_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337098_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337234_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337234_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337370_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337370_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337506_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337506_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337642_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337642_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337778_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337778_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064337914_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064337914_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338050_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338050_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338186_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338186_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338322_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338322_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338458_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338458_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338594_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338594_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338730_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338730_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064338866_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064338866_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339002_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339002_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339138_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339138_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339274_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339274_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339410_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339410_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339546_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339546_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339682_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339682_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339818_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339818_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064339954_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064339954_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340090_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340090_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340226_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340226_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340362_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340362_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340498_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340498_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340634_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340634_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340770_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340770_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064340906_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064340906_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341042_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341042_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341178_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341178_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341314_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341314_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341450_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341450_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341586_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341586_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341722_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341722_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341858_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341858_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064341994_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064341994_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342130_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342130_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342266_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342266_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342402_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342402_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342538_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342538_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342674_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342674_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342810_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342810_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064342946_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064342946_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343082_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343082_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343218_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343218_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343354_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343354_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343490_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343490_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343626_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343626_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343762_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343762_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064343898_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064343898_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344034_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344034_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344170_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344170_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344306_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344306_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344442_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344442_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344578_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344578_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344714_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344714_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344850_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344850_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064344986_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064344986_Camera_6_bin.png
